,kingdom,phylum,class,order,family,genus,species,list_form
528,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Segniliparaceae,Segniliparus,Segniliparus rugosus,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Corynebacteriales', 'Segniliparaceae', 'Segniliparus', 'Segniliparus rugosus']"
529,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Tsukamurellaceae,Tsukamurella,Tsukamurella sp. 1534,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Corynebacteriales', 'Tsukamurellaceae', 'Tsukamurella', 'Tsukamurella sp. 1534']"
530,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Williamsiaceae,Williamsia,Williamsia sp. D3,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Corynebacteriales', 'Williamsiaceae', 'Williamsia', 'Williamsia sp. D3']"
531,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Cryptosporangiaceae,Cryptosporangium,Cryptosporangium arvum,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Frankiales', 'Cryptosporangiaceae', 'Cryptosporangium', 'Cryptosporangium arvum']"
532,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Frankia,,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Frankiales', 'Frankiaceae', 'Frankia']"
533,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Frankia,Frankia alni,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Frankiales', 'Frankiaceae', 'Frankia', 'Frankia alni']"
534,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Frankia,Frankia inefficax,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Frankiales', 'Frankiaceae', 'Frankia', 'Frankia inefficax']"
535,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Frankia,Frankia sp. BMG5.36,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Frankiales', 'Frankiaceae', 'Frankia', 'Frankia sp. BMG5.36']"
536,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Frankia,Frankia sp. EAN1pec,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Frankiales', 'Frankiaceae', 'Frankia', 'Frankia sp. EAN1pec']"
537,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Frankia,Frankia sp. Iso899,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Frankiales', 'Frankiaceae', 'Frankia', 'Frankia sp. Iso899']"
538,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Frankia,uncultured Frankia sp.,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Frankiales', 'Frankiaceae', 'Frankia', 'uncultured Frankia sp.']"
539,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Sporichthya,Sporichthya polymorpha,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Frankiales', 'Sporichthyaceae', 'Sporichthya', 'Sporichthya polymorpha']"
540,Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,,,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Geodermatophilales', 'Geodermatophilaceae']"
541,Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus,Blastococcus endophyticus,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Geodermatophilales', 'Geodermatophilaceae', 'Blastococcus', 'Blastococcus endophyticus']"
542,Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus,Blastococcus saxobsidens,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Geodermatophilales', 'Geodermatophilaceae', 'Blastococcus', 'Blastococcus saxobsidens']"
543,Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus,Blastococcus sp. DSM 46838,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Geodermatophilales', 'Geodermatophilaceae', 'Blastococcus', 'Blastococcus sp. DSM 46838']"
544,Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Geodermatophilus,Geodermatophilus obscurus,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Geodermatophilales', 'Geodermatophilaceae', 'Geodermatophilus', 'Geodermatophilus obscurus']"
545,Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Geodermatophilus,Geodermatophilus sp. DSM 44208,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Geodermatophilales', 'Geodermatophilaceae', 'Geodermatophilus', 'Geodermatophilus sp. DSM 44208']"
546,Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Modestobacter,Modestobacter marinus,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Geodermatophilales', 'Geodermatophilaceae', 'Modestobacter', 'Modestobacter marinus']"
547,Bacteria,Actinobacteria,Actinobacteria,Glycomycetales,Glycomycetaceae,Glycomyces,Glycomyces harbinensis,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Glycomycetales', 'Glycomycetaceae', 'Glycomyces', 'Glycomyces harbinensis']"
548,Bacteria,Actinobacteria,Actinobacteria,Glycomycetales,Glycomycetaceae,Glycomyces,Glycomyces sp. NRRL B-16210,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Glycomycetales', 'Glycomycetaceae', 'Glycomyces', 'Glycomyces sp. NRRL B-16210']"
549,Bacteria,Actinobacteria,Actinobacteria,Glycomycetales,Glycomycetaceae,Glycomyces,Glycomyces tenuis,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Glycomycetales', 'Glycomycetaceae', 'Glycomyces', 'Glycomyces tenuis']"
550,Bacteria,Actinobacteria,Actinobacteria,Jiangellales,Jiangellaceae,Jiangella,Jiangella gansuensis,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Jiangellales', 'Jiangellaceae', 'Jiangella', 'Jiangella gansuensis']"
551,Bacteria,Actinobacteria,Actinobacteria,Jiangellales,Jiangellaceae,Jiangella,Jiangella muralis,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Jiangellales', 'Jiangellaceae', 'Jiangella', 'Jiangella muralis']"
552,Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineococcus,Kineococcus radiotolerans,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Kineosporiales', 'Kineosporiaceae', 'Kineococcus', 'Kineococcus radiotolerans']"
553,Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Quadrisphaera,Quadrisphaera sp. DSM 44207,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Kineosporiales', 'Kineosporiaceae', 'Quadrisphaera', 'Quadrisphaera sp. DSM 44207']"
554,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,,,,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales']"
555,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,,Timonella,Timonella senegalensis,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Timonella', 'Timonella senegalensis']"
556,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,,Tropheryma,Tropheryma whipplei,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Tropheryma', 'Tropheryma whipplei']"
557,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Beutenbergiaceae,Beutenbergia,Beutenbergia cavernae,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Beutenbergiaceae', 'Beutenbergia', 'Beutenbergia cavernae']"
558,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Brevibacteriaceae', 'Brevibacterium']"
559,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium album,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Brevibacteriaceae', 'Brevibacterium', 'Brevibacterium album']"
560,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium casei,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Brevibacteriaceae', 'Brevibacterium', 'Brevibacterium casei']"
561,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium epidermidis,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Brevibacteriaceae', 'Brevibacterium', 'Brevibacterium epidermidis']"
562,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium linens,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Brevibacteriaceae', 'Brevibacterium', 'Brevibacterium linens']"
563,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium mcbrellneri,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Brevibacteriaceae', 'Brevibacterium', 'Brevibacterium mcbrellneri']"
564,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium ravenspurgense,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Brevibacteriaceae', 'Brevibacterium', 'Brevibacterium ravenspurgense']"
565,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium senegalense,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Brevibacteriaceae', 'Brevibacterium', 'Brevibacterium senegalense']"
566,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium siliguriense,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Brevibacteriaceae', 'Brevibacterium', 'Brevibacterium siliguriense']"
567,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium sp. VCM10,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Brevibacteriaceae', 'Brevibacterium', 'Brevibacterium sp. VCM10']"
568,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Cellulomonadaceae', 'Cellulomonas']"
569,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas bogoriensis,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Cellulomonadaceae', 'Cellulomonas', 'Cellulomonas bogoriensis']"
570,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas carbonis,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Cellulomonadaceae', 'Cellulomonas', 'Cellulomonas carbonis']"
571,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas fimi,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Cellulomonadaceae', 'Cellulomonas', 'Cellulomonas fimi']"
572,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas flavigena,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Cellulomonadaceae', 'Cellulomonas', 'Cellulomonas flavigena']"
573,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas gilvus,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Cellulomonadaceae', 'Cellulomonas', 'Cellulomonas gilvus']"
574,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas marina,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Cellulomonadaceae', 'Cellulomonas', 'Cellulomonas marina']"
575,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas massiliensis,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Cellulomonadaceae', 'Cellulomonas', 'Cellulomonas massiliensis']"
576,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas sp. URHD0024,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Cellulomonadaceae', 'Cellulomonas', 'Cellulomonas sp. URHD0024']"
577,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Demequinaceae,Lysinimicrobium,Lysinimicrobium luteum,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Demequinaceae', 'Lysinimicrobium', 'Lysinimicrobium luteum']"
578,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,,,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Dermabacteraceae']"
579,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Dermabacteraceae', 'Brachybacterium']"
580,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium faecium,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Dermabacteraceae', 'Brachybacterium', 'Brachybacterium faecium']"
581,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium muris,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Dermabacteraceae', 'Brachybacterium', 'Brachybacterium muris']"
582,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium paraconglomeratum,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Dermabacteraceae', 'Brachybacterium', 'Brachybacterium paraconglomeratum']"
583,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium sp. SW0106-09,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Dermabacteraceae', 'Brachybacterium', 'Brachybacterium sp. SW0106-09']"
584,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium sp. sponge,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Dermabacteraceae', 'Brachybacterium', 'Brachybacterium sp. sponge']"
585,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium squillarum,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Dermabacteraceae', 'Brachybacterium', 'Brachybacterium squillarum']"
586,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Dermabacter,Dermabacter sp. HFH0086,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Dermabacteraceae', 'Dermabacter', 'Dermabacter sp. HFH0086']"
587,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Devriesea,Devriesea agamarum,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Dermabacteraceae', 'Devriesea', 'Devriesea agamarum']"
588,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Demetria,Demetria terragena,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Dermacoccaceae', 'Demetria', 'Demetria terragena']"
589,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccus,,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Dermacoccaceae', 'Dermacoccus']"
590,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccus,Dermacoccus sp. Ellin185,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Dermacoccaceae', 'Dermacoccus', 'Dermacoccus sp. Ellin185']"
591,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccus,Dermacoccus sp. PE3,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Dermacoccaceae', 'Dermacoccus', 'Dermacoccus sp. PE3']"
592,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,Kytococcus sedentarius,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Dermacoccaceae', 'Kytococcus', 'Kytococcus sedentarius']"
593,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermatophilaceae,Austwickia,Austwickia chelonae,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Dermatophilaceae', 'Austwickia', 'Austwickia chelonae']"
594,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermatophilaceae,Kineosphaera,Kineosphaera limosa,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Dermatophilaceae', 'Kineosphaera', 'Kineosphaera limosa']"
595,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermatophilaceae,Mobilicoccus,Mobilicoccus pelagius,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Dermatophilaceae', 'Mobilicoccus', 'Mobilicoccus pelagius']"
596,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermatophilaceae,Piscicoccus,Piscicoccus intestinalis,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Dermatophilaceae', 'Piscicoccus', 'Piscicoccus intestinalis']"
597,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,,,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae']"
598,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Arsenicicoccus,,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Arsenicicoccus']"
599,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Humibacillus,Humibacillus sp. DSM 29435,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Humibacillus', 'Humibacillus sp. DSM 29435']"
600,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Intrasporangium,Intrasporangium calvum,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Intrasporangium', 'Intrasporangium calvum']"
601,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Intrasporangium,Intrasporangium chromatireducens,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Intrasporangium', 'Intrasporangium chromatireducens']"
602,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Intrasporangium,Intrasporangium oryzae,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Intrasporangium', 'Intrasporangium oryzae']"
603,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Janibacter,Janibacter corallicola,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Janibacter', 'Janibacter corallicola']"
604,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Janibacter,Janibacter hoylei,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Janibacter', 'Janibacter hoylei']"
605,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Janibacter,Janibacter limosus,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Janibacter', 'Janibacter limosus']"
606,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Janibacter,Janibacter sp. HTCC2649,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Janibacter', 'Janibacter sp. HTCC2649']"
607,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Knoellia,,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Knoellia']"
608,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Knoellia,Knoellia aerolata,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Knoellia', 'Knoellia aerolata']"
609,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Knoellia,Knoellia sp. Soil729,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Knoellia', 'Knoellia sp. Soil729']"
610,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Ornithinimicrobium,Ornithinimicrobium pekingense,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Ornithinimicrobium', 'Ornithinimicrobium pekingense']"
611,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Phycicoccus,Phycicoccus cremeus,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Phycicoccus', 'Phycicoccus cremeus']"
612,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Serinicoccus,,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Serinicoccus']"
613,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Serinicoccus,Serinicoccus marinus,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Serinicoccus', 'Serinicoccus marinus']"
614,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Serinicoccus,Serinicoccus profundi,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Serinicoccus', 'Serinicoccus profundi']"
615,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Terracoccus,Terracoccus sp. 273MFTsu3.1,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Terracoccus', 'Terracoccus sp. 273MFTsu3.1']"
616,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Tetrasphaera,Tetrasphaera australiensis,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Tetrasphaera', 'Tetrasphaera australiensis']"
617,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Tetrasphaera,Tetrasphaera elongata,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Tetrasphaera', 'Tetrasphaera elongata']"
618,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Tetrasphaera,Tetrasphaera jenkinsii,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Intrasporangiaceae', 'Tetrasphaera', 'Tetrasphaera jenkinsii']"
619,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Jonesiaceae,Jonesia,Jonesia quinghaiensis,"['Bacteria', 'Actinobacteria', 'Actinobacteria', 'Micrococcales', 'Jonesiaceae', 'Jonesia', 'Jonesia quinghaiensis']"
